0	0	0	0	0	0
256	0	0	187	2	0
512	0	0	383	4	0
768	0	0	579	6	0
1024	0	0	771	8	0
1280	0	0	958	10	0
1536	0	0	1154	12	0
1792	0	0	1359	13	0
2048	0	0	1566	15	0
2303	0	0	1766	17	0
2559	0	0	1979	19	0
2815	0	0	2203	20	0
3071	0	0	2409	22	0
3327	0	0	2616	24	0
3583	0	0	2833	25	0
3839	0	0	3037	27	0
4095	0	0	3256	29	0
0	256	0	17	204	2
256	256	0	210	209	1
512	256	0	415	212	1
768	256	0	615	214	1
1024	256	0	810	217	1
1280	256	0	1003	220	1
1536	256	0	1201	223	1
1792	256	0	1410	226	1
2048	256	0	1623	228	1
2303	256	0	1823	230	1
2559	256	0	2039	232	0
2815	256	0	2267	233	0
3071	256	0	2474	236	0
3327	256	0	2685	238	0
3583	256	0	2901	240	0
3839	256	0	3110	242	0
4095	256	0	3331	243	0
0	512	0	34	423	3
256	512	0	229	431	3
512	512	0	435	434	3
768	512	0	635	437	3
1024	512	0	830	439	3
1280	512	0	1024	442	3
1536	512	0	1224	445	2
1792	512	0	1435	447	2
2048	512	0	1645	449	2
2303	512	0	1846	452	2
2559	512	0	2063	453	2
2815	512	0	2292	458	2
3071	512	0	2494	460	2
3327	512	0	2708	463	2
3583	512	0	2925	465	2
3839	512	0	3135	467	1
4095	512	0	3357	469	1
0	768	0	51	639	5
256	768	0	248	648	5
512	768	0	454	652	4
768	768	0	655	655	4
1024	768	0	848	658	4
1280	768	0	1042	661	4
1536	768	0	1245	664	4
1792	768	0	1456	666	4
2048	768	0	1664	669	4
2303	768	0	1867	671	4
2559	768	0	2086	673	4
2815	768	0	2315	675	4
3071	768	0	2517	678	3
3327	768	0	2733	681	3
3583	768	0	2949	683	3
3839	768	0	3161	685	3
4095	768	0	3385	689	3
0	1024	0	69	847	6
256	1024	0	266	858	6
512	1024	0	472	860	6
768	1024	0	674	863	6
1024	1024	0	866	867	6
1280	1024	0	1062	871	6
1536	1024	0	1266	873	6
1792	1024	0	1475	876	5
2048	1024	0	1683	878	5
2303	1024	0	1888	881	5
2559	1024	0	2108	884	5
2815	1024	0	2338	887	5
3071	1024	0	2537	890	5
3327	1024	0	2753	892	5
3583	1024	0	2968	894	5
3839	1024	0	3181	896	5
4095	1024	0	3407	898	4
0	1280	0	85	1058	8
256	1280	0	286	1069	8
512	1280	0	491	1072	7
768	1280	0	692	1076	7
1024	1280	0	884	1079	7
1280	1280	0	1080	1082	7
1536	1280	0	1285	1086	7
1792	1280	0	1496	1088	7
2048	1280	0	1703	1091	7
2303	1280	0	1910	1095	7
2559	1280	0	2130	1098	7
2815	1280	0	2358	1100	6
3071	1280	0	2559	1104	6
3327	1280	0	2775	1107	6
3583	1280	0	2988	1109	7
3839	1280	0	3201	1111	6
4095	1280	0	3431	1113	6
0	1536	0	103	1279	9
256	1536	0	305	1291	9
512	1536	0	509	1296	9
768	1536	0	710	1300	9
1024	1536	0	903	1303	9
1280	1536	0	1099	1306	9
1536	1536	0	1306	1310	9
1792	1536	0	1515	1313	8
2048	1536	0	1722	1316	8
2303	1536	0	1930	1319	8
2559	1536	0	2150	1322	8
2815	1536	0	2377	1325	8
3071	1536	0	2577	1328	8
3327	1536	0	2799	1334	8
3583	1536	0	3011	1336	8
3839	1536	0	3223	1339	8
4095	1536	0	3455	1342	7
0	1792	0	121	1501	11
256	1792	0	323	1512	11
512	1792	0	528	1516	11
768	1792	0	728	1519	10
1024	1792	0	921	1523	10
1280	1792	0	1118	1527	10
1536	1792	0	1326	1529	10
1792	1792	0	1537	1533	10
2048	1792	0	1741	1536	10
2303	1792	0	1951	1540	10
2559	1792	0	2174	1542	10
2815	1792	0	2396	1544	10
3071	1792	0	2598	1547	9
3327	1792	0	2820	1550	9
3583	1792	0	3032	1553	9
3839	1792	0	3243	1555	9
4095	1792	0	3481	1559	9
0	2048	0	138	1719	12
256	2048	0	342	1730	12
512	2048	0	547	1735	12
768	2048	0	745	1738	12
1024	2048	0	939	1741	12
1280	2048	0	1137	1746	12
1536	2048	0	1346	1749	12
1792	2048	0	1557	1752	12
2048	2048	0	1761	1754	11
2303	2048	0	1972	1757	11
2559	2048	0	2193	1759	11
